loan_id,client_id,issue_date,age,gender,monthly_income,employment_type,work_experience_years,region,channel,loan_product,loan_amount,loan_term_months,interest_rate,monthly_payment,credit_score,existing_loans_count,dti_ratio,days_past_due,is_default
3493,60156,2024-10-28,66,F,90038.0,employed,40.3,Ural,partner,car,1030000,60,13.8,23860.0,724.0,4,82.8,17,0
3494,36634,2023-05-16,45,F,107627.0,employed,26.4,Siberia,online,renovation,630000,24,18.8,31696.0,603.0,2,61.8,0,0
3495,45602,2024-02-11,32,M,75882.0,employed,13.4,Moscow,online,consumer,310000,6,19.1,54583.0,645.0,2,43.0,0,0
3496,50334,2024-05-22,42,M,21488.0,unemployed,0.7,South,online,education,80000,48,17.4,2325.0,597.0,2,53.8,21,0
3497,69648,2023-12-28,29,F,120851.0,employed,8.6,Moscow,partner,education,450000,48,15.7,12684.0,698.0,3,80.6,7,0
3498,23054,2024-01-16,39,M,105338.0,self_employed,19.0,Ural,branch,consumer,430000,36,21.5,16311.0,520.0,1,69.2,7,0
3499,71028,2024-07-29,54,F,82488.0,employed,30.3,Moscow,partner,education,320000,36,14.8,11062.0,671.0,5,65.3,15,0
3500,23207,2024-09-26,19,F,24988.0,unemployed,0.0,Ural,partner,renovation,190000,12,19.7,17573.0,516.0,2,61.4,139,1
3501,81650,2023-09-11,25,M,106307.0,employed,6.4,Moscow,online,education,340000,48,15.8,9601.0,698.0,2,63.2,90,1
3502,82554,2024-04-21,49,F,76418.0,freelance,30.4,SPb,online,education,200000,36,17.8,7210.0,546.0,0,71.2,1,0
3503,22386,2023-04-24,43,M,90778.0,employed,13.0,South,partner,consumer,320000,24,19.9,16271.0,595.0,1,44.4,13,0
3504,84276,2023-01-20,26,F,76118.0,employed,3.4,South,partner,consumer,250000,24,21.3,12883.0,527.0,1,61.0,9,0
3505,60518,2024-06-11,32,F,67416.0,self_employed,13.2,Siberia,partner,consumer,200000,36,18.3,7261.0,688.0,0,40.5,14,0
3506,53781,2023-05-25,35,F,23365.0,unemployed,1.2,SPb,online,consumer,110000,24,22.4,5728.0,529.0,3,70.0,190,1
3507,53780,2023-07-27,49,M,104870.0,employed,29.0,Ural,branch,consumer,450000,24,16.7,22184.0,788.0,2,45.2,0,0
3508,62440,2024-06-14,66,M,32847.0,unemployed,0.5,Moscow,branch,consumer,90000,60,22.0,2486.0,459.0,3,63.9,162,1
3509,45199,2024-01-11,42,M,43633.0,freelance,11.3,Ural,partner,consumer,140000,48,19.9,4253.0,645.0,1,43.2,15,0
3510,62035,2024-05-18,30,M,61276.0,freelance,9.8,SPb,online,consumer,200000,24,19.8,10160.0,648.0,3,58.2,15,0
3511,9210,2023-06-15,33,F,54230.0,employed,14.6,Moscow,branch,consumer,120000,36,19.4,4423.0,622.0,4,43.2,0,0
3512,45363,2024-07-03,42,M,117777.0,employed,23.0,Ural,branch,consumer,540000,12,18.8,49713.0,672.0,2,82.9,167,1
3513,79279,2023-06-30,30,F,82715.0,employed,10.8,Moscow,branch,consumer,190000,60,20.3,5066.0,576.0,1,50.9,11,0
3514,61348,2024-09-08,36,M,19530.0,unemployed,0.4,Ural,branch,education,80000,24,17.3,3967.0,533.0,0,50.0,105,1
3515,56284,2024-09-03,24,M,25199.0,unemployed,0.9,Moscow,partner,education,80000,24,16.7,3944.0,615.0,3,49.4,13,0
3516,73124,2024-08-24,38,F,78939.0,self_employed,13.9,Ural,partner,consumer,220000,12,18.0,20170.0,735.0,2,50.9,9,0
3517,69847,2024-03-19,64,M,81454.0,employed,41.8,SPb,partner,car,550000,60,15.2,13142.0,632.0,1,72.3,12,0
3518,23432,2023-11-28,38,F,83179.0,employed,19.0,Ural,branch,renovation,550000,60,16.5,13521.0,687.0,2,49.2,18,0
3519,65089,2024-05-17,27,M,27341.0,unemployed,0.0,Moscow,branch,car,350000,36,16.9,12461.0,550.0,2,63.3,0,0
3520,56398,2023-03-20,27,F,75709.0,employed,8.3,SPb,branch,renovation,630000,48,19.3,18937.0,558.0,0,79.5,153,1
3521,4321,2024-08-07,21,F,69750.0,freelance,2.2,Moscow,branch,education,190000,60,16.1,4631.0,644.0,4,59.9,0,0
3522,82348,2024-11-18,40,F,85838.0,employed,9.1,Siberia,branch,consumer,190000,12,17.1,17338.0,684.0,0,28.0,0,0
3523,38383,2024-01-31,58,M,134468.0,employed,38.6,Moscow,partner,consumer,400000,24,17.1,19796.0,809.0,3,34.6,5,0
3524,79682,2024-08-30,41,M,53343.0,freelance,19.1,SPb,partner,car,500000,48,15.3,13992.0,615.0,1,59.4,4,0
3525,80190,2023-04-13,29,F,105169.0,employed,5.5,SPb,branch,car,810000,36,15.5,28278.0,599.0,3,82.6,0,0
3526,53893,2024-02-06,56,F,128855.0,employed,36.7,Moscow,branch,consumer,350000,36,19.1,12847.0,677.0,2,49.9,10,0
3527,36820,2023-08-12,23,M,30899.0,unemployed,0.1,SPb,branch,education,120000,60,20.2,3193.0,448.0,0,69.2,105,1
3528,67262,2024-06-01,26,M,55973.0,self_employed,3.6,SPb,partner,renovation,310000,60,18.5,7957.0,604.0,1,63.6,90,1
3529,4760,2024-09-25,44,M,71157.0,freelance,23.2,Moscow,online,consumer,230000,6,18.8,40463.0,658.0,3,47.2,34,0
3530,23190,2023-08-24,46,M,59994.0,freelance,26.7,Ural,online,renovation,330000,60,17.0,8201.0,734.0,0,42.2,20,0
3531,68411,2024-03-02,33,F,91477.0,employed,10.8,Moscow,partner,renovation,440000,36,15.5,15361.0,808.0,0,38.6,5,0
3532,24377,2023-04-26,22,M,61966.0,employed,0.0,Moscow,branch,consumer,250000,24,18.7,12566.0,646.0,1,39.0,0,0
3533,47737,2023-06-12,39,M,89088.0,employed,20.2,Ural,branch,consumer,280000,24,17.8,13952.0,760.0,3,41.2,12,0
3534,70569,2023-08-14,38,F,76360.0,employed,19.9,Ural,branch,renovation,380000,36,17.6,13662.0,642.0,2,40.8,0,0
3535,39211,2023-08-18,49,M,163568.0,employed,30.0,Moscow,branch,consumer,550000,48,18.6,16329.0,705.0,5,68.7,7,0
3536,83909,2023-07-01,30,F,75736.0,freelance,8.6,Ural,online,car,700000,48,16.6,20054.0,589.0,3,83.4,52,0
3537,4744,2023-09-06,23,F,80324.0,employed,0.0,SPb,branch,consumer,170000,48,18.8,5065.0,683.0,0,33.9,0,0
3538,25995,2023-11-14,21,M,58453.0,self_employed,0.0,Ural,online,education,130000,36,17.3,4654.0,550.0,2,47.8,0,0
3539,17977,2023-07-29,49,F,83823.0,employed,30.2,SPb,online,consumer,270000,24,17.1,13362.0,823.0,2,29.7,9,0
3540,98938,2024-10-17,27,M,66707.0,employed,2.6,South,online,consumer,170000,12,19.6,15715.0,578.0,0,41.3,8,0
3541,35542,2024-01-27,21,M,62957.0,employed,0.0,Siberia,branch,renovation,370000,48,19.7,11200.0,480.0,2,66.6,180,1
3542,11651,2023-04-06,24,M,64439.0,freelance,2.0,Moscow,online,consumer,200000,48,20.8,6172.0,571.0,0,47.8,12,0
3543,79931,2023-03-27,22,M,72377.0,employed,0.5,Moscow,branch,consumer,230000,48,19.2,6901.0,623.0,1,38.2,16,0
3544,96344,2024-02-19,48,M,91323.0,self_employed,25.1,Siberia,partner,consumer,240000,24,19.8,12192.0,670.0,1,50.1,30,0
3545,17715,2024-01-29,39,M,107358.0,self_employed,15.1,SPb,online,car,1500000,48,15.5,42127.0,638.0,1,84.8,5,0
3546,45409,2024-11-26,42,F,62123.0,employed,18.9,Moscow,branch,consumer,180000,60,18.1,4581.0,625.0,1,37.5,2,0
3547,25306,2024-09-24,34,F,107641.0,employed,15.6,Moscow,online,consumer,280000,24,17.8,13952.0,653.0,2,45.5,29,0
3548,20086,2024-05-15,29,F,33415.0,unemployed,0.4,SPb,branch,renovation,190000,24,19.2,9596.0,564.0,3,56.2,27,0
3549,15376,2024-08-26,31,F,66788.0,employed,7.5,SPb,branch,consumer,170000,6,17.8,29822.0,589.0,0,35.9,11,0
3550,62350,2024-08-04,30,M,61757.0,employed,11.4,Siberia,branch,renovation,340000,24,16.5,16729.0,676.0,1,41.7,7,0
3551,72425,2023-05-13,25,M,64781.0,self_employed,6.3,Ural,branch,renovation,450000,48,19.4,13550.0,509.0,0,66.7,90,1
3552,37636,2024-10-10,41,M,65294.0,self_employed,18.4,Siberia,partner,renovation,420000,48,18.5,12448.0,561.0,0,63.4,15,0
3553,87120,2023-11-10,42,M,78749.0,employed,22.7,SPb,online,consumer,240000,24,18.4,12028.0,758.0,5,44.7,0,0
3554,52649,2024-11-29,44,F,105864.0,employed,24.5,Ural,branch,car,900000,36,14.9,31155.0,626.0,2,71.5,239,1
3555,35610,2023-08-09,31,M,72507.0,employed,11.6,South,online,renovation,500000,48,18.6,14845.0,536.0,1,67.4,194,1
3556,11058,2024-03-13,47,M,133881.0,employed,28.3,Moscow,online,consumer,340000,12,18.8,31301.0,736.0,1,62.4,2,0
3557,75637,2023-02-15,34,M,111764.0,employed,7.6,Siberia,branch,car,1370000,48,15.7,38616.0,627.0,3,84.8,21,0
3558,79033,2023-07-11,58,M,124249.0,employed,35.1,Siberia,online,consumer,330000,48,19.5,9954.0,666.0,2,51.4,13,0
3559,71194,2024-06-03,38,M,102962.0,employed,19.1,Siberia,online,consumer,330000,6,18.0,57923.0,727.0,2,42.8,24,0
3560,77917,2024-01-14,41,M,66000.0,freelance,22.7,Moscow,branch,renovation,440000,48,19.2,13203.0,584.0,4,83.7,1,0
3561,65200,2024-11-21,44,F,75269.0,self_employed,24.6,SPb,online,car,400000,36,14.7,13807.0,682.0,3,67.6,2,0
3562,47619,2023-11-30,47,M,85731.0,freelance,27.4,Moscow,partner,car,560000,36,17.4,20077.0,563.0,0,81.7,210,1
3563,18154,2023-02-08,22,F,101779.0,employed,4.0,SPb,branch,consumer,440000,24,19.0,22180.0,654.0,1,71.9,16,0
3564,20539,2023-10-20,35,M,78346.0,employed,10.5,South,online,car,670000,24,15.9,32773.0,642.0,2,71.7,10,0
3565,61058,2024-11-20,66,M,113297.0,employed,42.3,SPb,partner,consumer,420000,12,18.4,38586.0,680.0,1,66.6,23,0
3566,63068,2023-06-11,37,F,40157.0,freelance,13.3,Siberia,partner,education,90000,24,17.4,4467.0,595.0,1,40.9,14,0
3567,78313,2023-11-27,23,F,73541.0,employed,0.1,Siberia,online,consumer,260000,36,20.6,9742.0,576.0,3,55.4,26,0
3568,31373,2023-04-14,35,M,73429.0,employed,13.0,SPb,online,renovation,340000,60,17.2,8486.0,671.0,3,46.3,5,0
3569,34154,2023-06-10,27,F,65121.0,employed,6.0,South,online,education,230000,48,16.2,6542.0,641.0,3,50.6,3,0
3570,7031,2024-09-26,47,M,127242.0,employed,19.3,Siberia,partner,consumer,420000,48,16.9,12097.0,780.0,4,52.6,18,0
3571,94533,2023-02-23,22,M,61758.0,employed,13.0,SPb,branch,consumer,230000,6,17.6,40325.0,716.0,2,28.6,11,0
3572,72975,2023-02-03,24,F,92508.0,employed,3.0,SPb,online,renovation,580000,36,17.7,20881.0,612.0,1,68.1,19,0
3573,23785,2023-08-30,27,F,130726.0,employed,4.3,Moscow,branch,renovation,940000,36,18.1,34030.0,602.0,1,67.2,108,1
3574,79928,2023-04-23,48,M,122192.0,self_employed,29.2,SPb,branch,consumer,420000,24,18.1,20988.0,734.0,3,54.1,19,0
3575,29669,2023-11-14,33,M,107116.0,employed,4.8,SPb,online,renovation,460000,48,17.1,13297.0,651.0,3,62.2,15,0
3576,95475,2023-01-23,43,F,60517.0,self_employed,24.9,Siberia,partner,renovation,260000,48,17.9,7624.0,635.0,2,45.1,16,0
3577,3282,2024-07-11,30,M,115026.0,employed,8.9,Moscow,branch,car,1010000,60,13.3,23136.0,701.0,2,66.9,19,0
3578,35624,2024-10-08,34,M,61151.0,employed,15.8,Siberia,branch,education,130000,36,14.8,4494.0,684.0,3,45.1,0,0
3579,49438,2023-04-28,25,M,60999.0,employed,1.2,SPb,branch,car,420000,48,15.2,11732.0,657.0,2,51.2,21,0
3580,90900,2024-12-01,19,F,62406.0,employed,0.0,SPb,partner,consumer,210000,6,19.0,36965.0,604.0,3,47.1,141,1
3581,68534,2024-10-04,39,M,135305.0,employed,19.4,Moscow,online,consumer,400000,36,17.8,14421.0,671.0,3,49.3,5,0
3582,32705,2023-07-31,43,F,84904.0,employed,19.2,South,online,education,290000,24,15.6,14144.0,668.0,1,41.5,39,0
3583,39244,2024-02-22,34,F,95730.0,self_employed,14.8,SPb,partner,consumer,270000,36,19.0,9897.0,760.0,0,55.0,167,1
3584,75964,2023-04-23,24,M,57368.0,employed,5.5,Siberia,online,consumer,190000,48,19.7,5751.0,632.0,2,41.4,0,0
3585,38437,2023-02-13,35,F,73089.0,employed,16.0,Moscow,partner,renovation,450000,36,16.2,15865.0,719.0,4,55.6,17,0
3586,78872,2023-05-08,42,F,121868.0,employed,22.9,Moscow,partner,consumer,510000,12,19.2,47049.0,693.0,3,60.1,0,0
3587,75878,2023-06-07,29,M,111270.0,employed,8.0,Ural,branch,car,1170000,60,16.0,28452.0,567.0,3,84.7,1,0
3588,73982,2024-01-29,22,M,69771.0,employed,0.0,South,online,consumer,230000,24,18.7,11560.0,625.0,3,50.6,0,0
3589,51583,2024-05-26,21,F,20097.0,unemployed,0.2,Ural,online,consumer,70000,48,22.1,2209.0,449.0,1,60.9,181,1
3590,39392,2023-02-14,32,F,57218.0,employed,13.7,Ural,online,car,560000,36,15.6,19578.0,612.0,4,66.3,1,0
3591,8461,2023-04-18,21,M,71703.0,employed,2.2,SPb,online,car,430000,48,15.8,12142.0,651.0,2,60.3,155,1
3592,11516,2023-08-07,22,F,104294.0,self_employed,2.9,Moscow,branch,renovation,810000,48,17.9,23751.0,678.0,3,82.8,12,0
3593,80285,2024-03-18,59,F,81274.0,self_employed,40.0,SPb,partner,car,680000,36,14.9,23539.0,670.0,1,73.0,18,0
3594,18514,2023-11-11,60,F,33103.0,unemployed,0.5,Moscow,branch,consumer,120000,6,22.1,21309.0,504.0,1,52.7,158,1
3595,37268,2023-06-26,43,F,79082.0,freelance,23.1,Moscow,online,car,760000,60,16.3,18603.0,621.0,0,81.5,0,0
3596,91486,2023-08-16,28,M,69552.0,freelance,4.2,SPb,branch,consumer,160000,36,19.8,5930.0,643.0,0,58.0,7,0
3597,37788,2024-12-03,34,M,29359.0,unemployed,2.0,Moscow,online,consumer,130000,36,21.9,4958.0,484.0,3,60.8,1,0
3598,76749,2024-11-02,20,F,45036.0,employed,0.0,Siberia,partner,renovation,250000,48,16.4,7136.0,630.0,4,41.7,8,0
3599,62049,2023-09-24,34,M,67997.0,self_employed,13.9,Moscow,online,car,650000,36,16.1,22884.0,593.0,1,64.5,31,0
3600,63493,2024-01-14,46,F,80640.0,freelance,24.8,SPb,online,consumer,240000,60,19.8,6332.0,641.0,1,40.9,17,0
3601,37027,2024-05-03,39,M,99063.0,self_employed,13.9,Ural,branch,consumer,290000,36,21.1,10941.0,519.0,4,59.1,19,0
3602,94547,2024-12-02,27,M,18687.0,unemployed,0.1,South,online,renovation,180000,36,18.6,6562.0,578.0,3,58.2,22,0
3603,43849,2024-11-17,50,M,99796.0,employed,22.7,Ural,partner,education,270000,24,14.5,13027.0,715.0,0,45.8,11,0
3604,18858,2023-10-17,44,F,100498.0,employed,25.7,Moscow,partner,renovation,830000,36,18.0,30006.0,684.0,0,82.4,26,0
3605,85162,2023-12-23,26,F,31941.0,unemployed,0.7,SPb,online,car,410000,60,18.6,10546.0,458.0,4,80.8,185,1
3606,80003,2024-10-18,39,M,67081.0,employed,20.1,SPb,partner,renovation,280000,60,15.3,6705.0,725.0,1,49.6,19,0
3607,53395,2023-07-23,56,M,105212.0,self_employed,36.4,Moscow,branch,car,890000,48,15.9,25177.0,631.0,2,76.8,18,0
3608,40758,2023-08-01,57,M,130969.0,employed,37.2,Moscow,online,car,930000,24,13.7,44520.0,744.0,1,57.7,23,0
3609,55312,2024-07-05,56,F,72744.0,self_employed,30.6,SPb,online,renovation,340000,24,17.0,16810.0,672.0,2,47.9,10,0
3610,69670,2023-11-19,33,M,28154.0,unemployed,0.4,Moscow,branch,consumer,140000,6,22.8,24909.0,446.0,3,66.9,144,1
3611,83279,2024-08-16,60,F,110947.0,employed,38.4,Moscow,partner,renovation,540000,36,14.3,18535.0,850.0,5,66.2,0,0
3612,16434,2023-06-30,33,M,111600.0,employed,5.9,Moscow,partner,consumer,330000,60,20.3,8798.0,610.0,1,60.3,90,1
3613,65047,2024-05-13,25,M,63163.0,employed,5.0,Ural,partner,consumer,180000,60,16.3,4406.0,816.0,1,18.6,17,0
3614,48775,2023-11-16,22,F,42439.0,freelance,2.4,Moscow,branch,renovation,210000,24,17.8,10464.0,649.0,3,48.6,147,1
3615,76769,2023-03-24,42,M,131453.0,self_employed,13.2,Moscow,branch,car,980000,36,14.4,33685.0,710.0,1,79.0,30,0
3616,67677,2023-10-30,36,M,87104.0,employed,12.7,Ural,online,consumer,250000,36,20.3,9329.0,612.0,1,57.4,6,0
3617,84555,2023-09-19,30,M,81395.0,employed,3.6,Ural,online,car,610000,48,16.2,17350.0,604.0,4,69.1,3,0
3618,86920,2023-07-19,36,M,83349.0,freelance,16.5,Moscow,online,education,210000,24,18.3,10515.0,531.0,2,68.6,10,0
3619,46734,2023-08-28,32,M,41372.0,freelance,10.4,SPb,branch,education,110000,24,17.7,5476.0,541.0,1,44.4,8,0
3620,89503,2024-11-22,25,M,65846.0,employed,6.1,Siberia,online,car,590000,24,12.5,27911.0,741.0,2,48.0,9,0
3621,41603,2024-11-13,48,F,110554.0,employed,24.0,Ural,partner,car,720000,60,13.6,16604.0,737.0,1,68.4,17,0
3622,77708,2023-10-22,23,F,90715.0,freelance,0.0,Moscow,online,car,1000000,60,17.0,24853.0,590.0,2,83.4,165,1
3623,82926,2024-05-26,38,F,101434.0,employed,19.1,SPb,online,renovation,660000,48,18.3,19491.0,599.0,2,71.1,187,1
3624,69803,2024-11-19,48,M,22076.0,unemployed,0.4,Siberia,online,renovation,180000,36,19.4,6635.0,576.0,2,60.1,171,1
3625,40332,2024-01-31,34,F,216692.0,employed,15.3,Moscow,partner,consumer,550000,36,19.2,20216.0,651.0,0,70.5,17,0
3626,92703,2023-05-18,39,F,93864.0,self_employed,18.0,Moscow,partner,car,950000,24,16.2,46606.0,631.0,5,84.7,0,0
3627,22312,2023-05-09,66,M,97404.0,employed,45.0,Ural,online,consumer,290000,24,17.4,14394.0,755.0,2,37.2,0,0
3628,94376,2023-02-18,40,F,44102.0,unemployed,0.1,Moscow,branch,car,430000,36,17.4,15416.0,578.0,2,77.2,15,0
3629,85526,2024-11-06,61,F,68665.0,employed,41.7,SPb,online,consumer,220000,36,17.3,7876.0,687.0,2,34.6,0,0
3630,45179,2023-10-20,42,M,92540.0,employed,16.5,Ural,online,renovation,700000,48,18.4,20709.0,630.0,1,63.8,14,0
3631,72442,2024-09-19,34,F,56194.0,employed,14.2,Siberia,branch,car,370000,60,14.1,8628.0,622.0,1,50.4,0,0
3632,41379,2024-06-19,33,M,41887.0,freelance,12.9,SPb,online,renovation,330000,48,19.6,9972.0,511.0,1,64.1,24,0
3633,18297,2023-11-07,52,M,107217.0,employed,32.7,South,online,education,280000,36,15.3,9747.0,668.0,0,38.3,0,0
3634,3011,2024-06-20,50,M,111123.0,employed,31.8,Moscow,partner,education,450000,60,14.2,10517.0,796.0,4,45.2,4,0
3635,45014,2024-09-30,25,F,63522.0,employed,5.0,Siberia,branch,consumer,220000,24,18.4,11026.0,623.0,1,37.3,32,0
3636,12738,2023-08-22,24,M,56567.0,employed,1.5,Ural,branch,consumer,150000,36,18.3,5445.0,735.0,0,30.9,26,0
3637,95333,2023-07-28,23,F,87136.0,employed,0.0,Siberia,partner,car,590000,24,15.1,28635.0,676.0,1,65.0,0,0
3638,48498,2024-08-27,50,F,64370.0,employed,31.8,SPb,branch,renovation,330000,60,14.1,7696.0,789.0,1,31.8,26,0
3639,12120,2023-04-04,24,F,76143.0,self_employed,1.2,SPb,partner,consumer,250000,24,20.5,12785.0,599.0,0,56.6,3,0
3640,9767,2023-11-23,30,M,71729.0,self_employed,11.1,Siberia,online,education,160000,60,16.8,3959.0,619.0,0,44.2,0,0
3641,23852,2023-08-13,44,F,64782.0,freelance,20.8,Siberia,branch,consumer,200000,60,20.2,5321.0,610.0,0,43.3,29,0
3642,80239,2023-01-11,36,F,25813.0,unemployed,0.9,SPb,branch,car,350000,12,15.7,31706.0,654.0,0,60.1,1,0
3643,1929,2023-11-25,49,M,114544.0,employed,30.6,Siberia,online,education,310000,36,15.3,10792.0,683.0,0,39.1,33,0
3644,78487,2023-01-12,58,F,90603.0,self_employed,37.2,Ural,branch,education,360000,60,15.3,8621.0,679.0,3,57.3,31,0
3645,92575,2023-02-04,45,F,153227.0,employed,20.3,SPb,partner,consumer,500000,60,19.3,13053.0,678.0,2,50.5,33,0
3646,96040,2024-03-22,41,F,103836.0,employed,22.4,South,partner,car,670000,24,13.8,32105.0,705.0,3,59.8,11,0
3647,18438,2024-03-27,31,M,104806.0,employed,12.9,Moscow,online,renovation,500000,24,16.8,24673.0,664.0,0,43.9,0,0
3648,49515,2023-08-08,59,M,130655.0,employed,34.5,SPb,partner,renovation,700000,60,16.8,17322.0,757.0,2,65.3,20,0
3649,6744,2024-03-16,37,M,76635.0,employed,15.4,SPb,branch,renovation,320000,36,16.4,11314.0,720.0,3,45.0,15,0
3650,84820,2024-10-14,58,M,83500.0,employed,35.0,South,partner,consumer,280000,60,19.4,7325.0,618.0,4,49.5,25,0
3651,43417,2024-06-18,43,F,85733.0,self_employed,24.8,Moscow,partner,consumer,240000,12,18.7,22083.0,675.0,0,37.2,31,0
3652,8069,2024-08-17,30,F,96241.0,employed,5.4,Ural,online,consumer,230000,12,17.4,21021.0,697.0,1,34.1,5,0
3653,43359,2023-08-17,33,F,65834.0,self_employed,13.4,Siberia,branch,consumer,180000,12,18.9,16580.0,615.0,1,41.7,0,0
3654,20799,2023-12-10,27,F,157521.0,employed,2.2,Moscow,online,consumer,550000,36,18.4,19994.0,704.0,0,50.9,25,0
3655,99746,2023-03-21,33,F,114841.0,employed,14.8,Moscow,partner,renovation,950000,24,18.2,47520.0,603.0,0,81.4,24,0
3656,94762,2023-12-19,29,M,138953.0,employed,4.5,Moscow,branch,consumer,450000,36,17.7,16201.0,713.0,1,46.9,19,0
3657,71188,2024-01-31,22,F,68145.0,employed,0.6,Moscow,branch,renovation,410000,36,17.7,14761.0,600.0,2,50.4,0,0
3658,90859,2023-10-17,30,M,98168.0,employed,9.6,Siberia,online,education,320000,12,15.4,28943.0,682.0,2,38.2,0,0
3659,8597,2024-03-30,61,M,107905.0,self_employed,42.8,South,online,consumer,290000,48,20.1,8840.0,646.0,2,64.9,27,0
3660,48093,2024-11-01,49,F,45880.0,freelance,27.5,South,branch,car,430000,24,16.2,21095.0,509.0,2,63.8,4,0
3661,38226,2023-05-08,25,M,111680.0,employed,4.3,SPb,partner,consumer,440000,36,20.3,16419.0,588.0,2,54.9,0,0
3662,73127,2024-12-02,42,M,143011.0,employed,20.1,Siberia,partner,consumer,510000,24,20.1,25982.0,582.0,2,60.0,189,1
3663,92369,2024-06-26,28,F,36523.0,freelance,6.2,Siberia,branch,car,350000,48,16.2,9955.0,560.0,5,70.7,0,0
3664,78362,2023-12-25,34,M,63335.0,employed,14.2,Siberia,partner,consumer,260000,12,19.3,23998.0,629.0,2,56.6,19,0
3665,27417,2024-06-10,39,M,76680.0,employed,20.3,Moscow,branch,car,430000,60,13.4,9872.0,721.0,2,57.9,0,0
3666,19693,2023-11-09,30,M,129304.0,employed,4.5,Moscow,branch,consumer,440000,48,20.8,13578.0,538.0,3,60.5,192,1
3667,80674,2023-03-16,26,M,86128.0,self_employed,0.2,South,branch,education,260000,60,16.6,6406.0,574.0,3,48.1,4,0
3668,54161,2024-06-29,20,M,55315.0,self_employed,1.3,Siberia,online,consumer,180000,36,19.9,6680.0,580.0,1,47.4,29,0
3669,3169,2023-07-15,31,F,87841.0,self_employed,10.0,Siberia,partner,consumer,190000,48,20.4,5822.0,647.0,3,51.9,11,0
3670,85092,2023-01-29,38,M,60238.0,employed,19.3,Ural,branch,car,470000,12,12.9,41957.0,739.0,1,46.6,0,0
3671,23052,2024-12-06,38,F,122128.0,employed,14.1,SPb,online,consumer,340000,24,18.3,17024.0,676.0,2,53.4,189,1
3672,72849,2023-01-16,19,M,94659.0,employed,0.7,Ural,branch,consumer,290000,6,18.6,50989.0,622.0,1,42.7,0,0
3673,74851,2024-02-27,24,M,58158.0,freelance,0.0,SPb,branch,consumer,190000,60,21.4,5183.0,560.0,5,66.4,1,0
3674,9036,2024-08-11,43,F,59855.0,freelance,22.2,SPb,partner,education,200000,36,14.6,6894.0,697.0,0,43.9,6,0
3675,32778,2024-08-15,25,F,89765.0,employed,6.9,SPb,online,car,940000,48,14.4,25876.0,650.0,1,73.1,18,0
3676,28734,2024-02-09,32,F,79854.0,employed,7.6,Moscow,online,consumer,260000,24,18.8,13081.0,684.0,1,41.4,7,0
3677,24173,2024-09-27,47,F,77675.0,employed,25.5,Ural,online,renovation,390000,60,15.5,9381.0,760.0,1,44.8,28,0
3678,31403,2024-06-14,27,M,59362.0,employed,5.4,Ural,branch,consumer,260000,48,19.8,7884.0,578.0,2,52.0,25,0
3679,67321,2024-09-05,20,M,51346.0,employed,1.0,Ural,branch,consumer,170000,24,19.2,8586.0,583.0,5,57.0,8,0
3680,72675,2023-03-18,61,F,107779.0,employed,41.8,Moscow,online,education,210000,36,14.8,7259.0,738.0,2,47.5,20,0
3681,7344,2023-08-17,30,M,20649.0,unemployed,0.2,South,partner,consumer,60000,24,22.2,3119.0,485.0,2,66.3,170,1
3682,19800,2023-10-24,27,M,45923.0,employed,6.0,Siberia,online,renovation,340000,60,18.3,8689.0,624.0,1,44.1,0,0
3683,26372,2024-05-24,42,M,107435.0,employed,23.9,Moscow,online,renovation,590000,24,16.3,28973.0,673.0,3,68.1,25,0
3684,62516,2024-12-15,33,F,90963.0,employed,13.8,Moscow,online,consumer,340000,60,17.9,8615.0,704.0,1,46.3,25,0
3685,21538,2024-07-26,30,M,91801.0,employed,9.3,Ural,partner,consumer,340000,24,19.7,17255.0,566.0,0,54.9,159,1
3686,64918,2024-06-21,28,M,88744.0,employed,9.5,SPb,branch,consumer,310000,12,19.0,28569.0,628.0,0,51.7,0,0
